user_id,action_type,target_type,target_id,result,description,created_at
37,post_message,message,126,success,Posted message,2024-03-12 12:36:00
21,post_message,message,200,success,Posted message,2024-03-12 07:13:00
89,post_message,message,35,success,Posted message,2024-03-12 10:24:00
23,post_message,message,115,success,Posted message,2024-03-12 20:18:00
83,post_message,message,32,success,Posted message,2024-03-12 08:01:00
9,post_message,message,150,success,Posted message,2024-03-12 18:42:00
82,post_message,message,61,success,Posted message,2024-03-12 01:51:00
12,post_message,message,84,success,Posted message,2024-03-12 22:05:00
15,post_message,message,161,success,Posted message,2024-03-12 08:55:00
76,first_visit,,112,success,First visit,2024-03-13 21:07:00
3,first_visit,,35,success,First visit,2024-03-13 03:57:00
87,first_visit,,141,success,First visit,2024-03-13 11:07:00
8,first_visit,,46,success,First visit,2024-03-13 03:42:00
,first_visit,,134,success,First visit,2024-03-13 19:06:00
,first_visit,,118,success,First visit,2024-03-13 00:27:00
,first_visit,,49,success,First visit,2024-03-13 12:47:00
36,first_visit,,39,success,First visit,2024-03-13 22:45:00
17,first_visit,,80,success,First visit,2024-03-13 23:41:00
43,first_visit,,2,success,First visit,2024-03-13 02:16:00
,first_visit,,116,success,First visit,2024-03-13 04:24:00
89,first_visit,,148,success,First visit,2024-03-13 11:53:00
,first_visit,,58,success,First visit,2024-03-13 04:39:00
,first_visit,,156,success,First visit,2024-03-13 01:44:00
50,first_visit,,28,success,First visit,2024-03-13 18:26:00
,register,,77,success,User registered,2024-03-13 08:05:00
,register,,160,success,User registered,2024-03-13 13:24:00
,register,,133,success,User registered,2024-03-13 20:17:00
,register,,64,success,User registered,2024-03-13 12:33:00
,register,,178,success,User registered,2024-03-13 01:06:00
,register,,137,success,User registered,2024-03-13 17:43:00
,register,,39,success,User registered,2024-03-13 05:34:00
,register,,18,success,User registered,2024-03-13 11:49:00
,register,,77,success,User registered,2024-03-13 05:54:00
,register,,98,success,User registered,2024-03-13 02:37:00
,register,,134,success,User registered,2024-03-13 09:49:00
,register,,53,success,User registered,2024-03-13 15:35:00
,register,,166,success,User registered,2024-03-13 05:18:00
,register,,99,success,User registered,2024-03-13 20:21:00
,login,,187,success,Login,2024-03-13 09:21:00
,login,,184,success,Login,2024-03-13 19:14:00
18,login,,81,success,Login,2024-03-13 17:11:00
,login,,133,success,Login,2024-03-13 01:54:00
,login,,155,success,Login,2024-03-13 13:10:00
,logout,,99,success,Logout,2024-03-13 02:29:00
76,logout,,119,success,Logout,2024-03-13 22:26:00
,logout,,133,success,Logout,2024-03-13 14:00:00
,logout,,10,success,Logout,2024-03-13 16:14:00
,logout,,199,success,Logout,2024-03-13 19:58:00
,logout,,83,success,Logout,2024-03-13 02:41:00
,logout,,147,success,Logout,2024-03-13 16:43:00
9,logout,,174,success,Logout,2024-03-13 22:47:00
,logout,,130,success,Logout,2024-03-13 06:47:00
89,logout,,183,success,Logout,2024-03-13 04:44:00
20,logout,,166,success,Logout,2024-03-13 10:35:00
85,logout,,31,success,Logout,2024-03-13 13:28:00
,logout,,8,success,Logout,2024-03-13 03:12:00
50,logout,,173,success,Logout,2024-03-13 09:46:00
32,logout,,74,success,Logout,2024-03-13 19:33:00
14,create_topic,topic,22,success,Created topic,2024-03-13 21:40:00
78,create_topic,topic,129,success,Created topic,2024-03-13 09:52:00
53,create_topic,topic,188,success,Created topic,2024-03-13 18:55:00
62,create_topic,topic,8,success,Created topic,2024-03-13 22:01:00
83,create_topic,topic,89,success,Created topic,2024-03-13 05:35:00
52,create_topic,topic,106,success,Created topic,2024-03-13 19:44:00
91,create_topic,topic,117,success,Created topic,2024-03-13 06:16:00
100,create_topic,topic,188,success,Created topic,2024-03-13 14:27:00
14,create_topic,topic,118,success,Created topic,2024-03-13 16:08:00
7,create_topic,topic,71,success,Created topic,2024-03-13 05:06:00
41,create_topic,topic,144,success,Created topic,2024-03-13 13:33:00
96,create_topic,topic,115,success,Created topic,2024-03-13 20:34:00
,visit_topic,topic,125,success,Visit topic,2024-03-13 20:49:00
60,visit_topic,topic,67,success,Visit topic,2024-03-13 17:10:00
,visit_topic,topic,72,success,Visit topic,2024-03-13 01:02:00
50,visit_topic,topic,72,success,Visit topic,2024-03-13 01:52:00
14,visit_topic,topic,172,success,Visit topic,2024-03-13 09:33:00
,visit_topic,topic,52,success,Visit topic,2024-03-13 13:42:00
,visit_topic,topic,11,success,Visit topic,2024-03-13 01:55:00
26,visit_topic,topic,3,success,Visit topic,2024-03-13 09:43:00
8,visit_topic,topic,184,success,Visit topic,2024-03-13 10:51:00
,delete_topic,topic,143,success,Delete topic,2024-03-13 22:09:00
,delete_topic,topic,145,success,Delete topic,2024-03-13 19:28:00
89,delete_topic,topic,175,success,Delete topic,2024-03-13 01:52:00
45,delete_topic,topic,125,success,Delete topic,2024-03-13 08:19:00
,delete_topic,topic,200,success,Delete topic,2024-03-13 09:04:00
,delete_topic,topic,174,success,Delete topic,2024-03-13 08:27:00
70,delete_topic,topic,1,success,Delete topic,2024-03-13 00:35:00
,delete_topic,topic,27,success,Delete topic,2024-03-13 02:15:00
,delete_topic,topic,169,success,Delete topic,2024-03-13 01:56:00
,delete_topic,topic,6,success,Delete topic,2024-03-13 03:06:00
87,delete_topic,topic,61,success,Delete topic,2024-03-13 03:42:00
47,delete_topic,topic,96,success,Delete topic,2024-03-13 15:49:00
98,delete_topic,topic,62,success,Delete topic,2024-03-13 17:17:00
51,post_message,message,190,success,Posted message,2024-03-13 15:20:00
53,post_message,message,151,success,Posted message,2024-03-13 17:04:00
3,post_message,message,68,success,Posted message,2024-03-13 15:14:00
52,post_message,message,189,success,Posted message,2024-03-13 09:26:00
9,post_message,message,180,success,Posted message,2024-03-13 01:26:00
56,post_message,message,50,success,Posted message,2024-03-13 18:38:00
8,post_message,message,184,success,Posted message,2024-03-13 01:12:00
51,post_message,message,17,success,Posted message,2024-03-13 01:07:00
22,post_message,message,200,success,Posted message,2024-03-13 07:58:00
,first_visit,,46,success,First visit,2024-03-14 15:17:00
74,first_visit,,186,success,First visit,2024-03-14 20:04:00
37,first_visit,,2,success,First visit,2024-03-14 12:19:00
96,first_visit,,101,success,First visit,2024-03-14 00:10:00
54,first_visit,,174,success,First visit,2024-03-14 06:37:00
,first_visit,,66,success,First visit,2024-03-14 05:18:00
44,first_visit,,19,success,First visit,2024-03-14 04:51:00
,first_visit,,200,success,First visit,2024-03-14 11:14:00
46,first_visit,,22,success,First visit,2024-03-14 18:36:00
97,first_visit,,111,success,First visit,2024-03-14 05:17:00
,first_visit,,162,success,First visit,2024-03-14 20:30:00
22,first_visit,,72,success,First visit,2024-03-14 13:38:00
,register,,182,success,User registered,2024-03-14 08:42:00
,register,,97,success,User registered,2024-03-14 15:38:00
,register,,76,success,User registered,2024-03-14 03:57:00
,register,,22,success,User registered,2024-03-14 22:49:00
,register,,144,success,User registered,2024-03-14 14:24:00
43,login,,50,success,Login,2024-03-14 19:37:00
,login,,68,success,Login,2024-03-14 01:26:00
,login,,5,success,Login,2024-03-14 04:01:00
72,login,,194,success,Login,2024-03-14 02:07:00
,login,,81,success,Login,2024-03-14 17:33:00
,login,,100,success,Login,2024-03-14 02:26:00
67,login,,165,success,Login,2024-03-14 10:38:00
23,login,,177,success,Login,2024-03-14 03:06:00
100,login,,96,success,Login,2024-03-14 21:53:00
91,login,,87,success,Login,2024-03-14 22:38:00
46,login,,129,success,Login,2024-03-14 05:29:00
,login,,41,success,Login,2024-03-14 02:39:00
19,login,,20,success,Login,2024-03-14 12:47:00
,login,,27,success,Login,2024-03-14 19:06:00
77,logout,,66,success,Logout,2024-03-14 03:13:00
50,logout,,173,success,Logout,2024-03-14 08:00:00
73,logout,,47,success,Logout,2024-03-14 07:35:00
,logout,,126,success,Logout,2024-03-14 22:06:00
,logout,,93,success,Logout,2024-03-14 10:47:00
54,create_topic,topic,54,success,Created topic,2024-03-14 05:24:00
32,create_topic,topic,37,success,Created topic,2024-03-14 13:06:00
86,create_topic,topic,179,success,Created topic,2024-03-14 06:14:00
37,create_topic,topic,62,success,Created topic,2024-03-14 06:56:00
31,create_topic,topic,109,success,Created topic,2024-03-14 22:12:00
88,create_topic,topic,7,success,Created topic,2024-03-14 03:39:00
9,create_topic,topic,191,success,Created topic,2024-03-14 17:48:00
22,create_topic,topic,146,success,Created topic,2024-03-14 04:22:00
29,visit_topic,topic,39,success,Visit topic,2024-03-14 21:37:00
,visit_topic,topic,67,success,Visit topic,2024-03-14 11:44:00
,visit_topic,topic,68,success,Visit topic,2024-03-14 18:50:00
12,visit_topic,topic,106,success,Visit topic,2024-03-14 05:12:00
43,visit_topic,topic,74,success,Visit topic,2024-03-14 21:46:00
49,visit_topic,topic,127,success,Visit topic,2024-03-14 16:13:00
,visit_topic,topic,156,success,Visit topic,2024-03-14 12:59:00
63,visit_topic,topic,14,success,Visit topic,2024-03-14 21:12:00
,delete_topic,topic,87,success,Delete topic,2024-03-14 05:25:00
6,delete_topic,topic,40,success,Delete topic,2024-03-14 00:57:00
,delete_topic,topic,64,success,Delete topic,2024-03-14 17:40:00
,delete_topic,topic,185,success,Delete topic,2024-03-14 04:53:00
,delete_topic,topic,173,success,Delete topic,2024-03-14 06:02:00
67,delete_topic,topic,98,success,Delete topic,2024-03-14 21:24:00
,delete_topic,topic,65,success,Delete topic,2024-03-14 12:18:00
,delete_topic,topic,199,success,Delete topic,2024-03-14 02:59:00
,delete_topic,topic,120,success,Delete topic,2024-03-14 22:39:00
,delete_topic,topic,87,success,Delete topic,2024-03-14 07:41:00
17,delete_topic,topic,166,success,Delete topic,2024-03-14 21:05:00
87,post_message,message,64,success,Posted message,2024-03-14 16:59:00
11,post_message,message,145,success,Posted message,2024-03-14 15:13:00
26,post_message,message,167,success,Posted message,2024-03-14 19:56:00
37,post_message,message,14,success,Posted message,2024-03-14 17:53:00
33,post_message,message,169,success,Posted message,2024-03-14 09:02:00
71,post_message,message,123,success,Posted message,2024-03-14 02:26:00
16,post_message,message,1,success,Posted message,2024-03-14 11:15:00
68,post_message,message,57,success,Posted message,2024-03-14 15:31:00
18,post_message,message,4,success,Posted message,2024-03-14 05:21:00
15,post_message,message,13,success,Posted message,2024-03-14 00:32:00
62,post_message,message,53,success,Posted message,2024-03-14 09:34:00
72,post_message,message,113,success,Posted message,2024-03-14 17:49:00
94,post_message,message,29,success,Posted message,2024-03-14 20:40:00
3,post_message,message,103,success,Posted message,2024-03-14 20:34:00
6,first_visit,,66,success,First visit,2024-03-15 12:38:00
6,first_visit,,68,success,First visit,2024-03-15 09:00:00
70,first_visit,,3,success,First visit,2024-03-15 13:57:00
74,first_visit,,64,success,First visit,2024-03-15 13:00:00
7,first_visit,,5,success,First visit,2024-03-15 02:15:00
84,first_visit,,17,success,First visit,2024-03-15 19:08:00
,first_visit,,99,success,First visit,2024-03-15 06:40:00
66,first_visit,,64,success,First visit,2024-03-15 15:45:00
,first_visit,,127,success,First visit,2024-03-15 00:13:00
,first_visit,,135,success,First visit,2024-03-15 04:20:00
,first_visit,,60,success,First visit,2024-03-15 15:15:00
,register,,23,success,User registered,2024-03-15 08:14:00
,register,,28,success,User registered,2024-03-15 08:18:00
,register,,107,success,User registered,2024-03-15 21:41:00
,register,,99,success,User registered,2024-03-15 19:48:00
,register,,64,success,User registered,2024-03-15 20:42:00
,register,,177,success,User registered,2024-03-15 23:26:00
,register,,149,success,User registered,2024-03-15 09:28:00
,register,,117,success,User registered,2024-03-15 13:22:00
,register,,73,success,User registered,2024-03-15 17:16:00
,register,,176,success,User registered,2024-03-15 23:42:00
,register,,19,success,User registered,2024-03-15 12:14:00
,register,,34,success,User registered,2024-03-15 22:12:00
,register,,198,success,User registered,2024-03-15 10:15:00
,register,,149,success,User registered,2024-03-15 04:08:00
,register,,8,success,User registered,2024-03-15 10:33:00
46,login,,20,success,Login,2024-03-15 12:23:00
28,login,,12,success,Login,2024-03-15 19:16:00
,login,,93,success,Login,2024-03-15 07:04:00
,login,,154,success,Login,2024-03-15 20:33:00
69,login,,85,success,Login,2024-03-15 07:27:00
,login,,193,success,Login,2024-03-15 02:52:00
82,login,,6,success,Login,2024-03-15 06:05:00
,login,,42,success,Login,2024-03-15 12:42:00
,login,,118,success,Login,2024-03-15 18:18:00
3,login,,35,success,Login,2024-03-15 07:37:00
,login,,142,success,Login,2024-03-15 08:07:00
33,login,,182,success,Login,2024-03-15 11:29:00
21,login,,139,success,Login,2024-03-15 09:46:00
100,login,,142,success,Login,2024-03-15 00:38:00
,logout,,183,success,Logout,2024-03-15 16:51:00
61,logout,,187,success,Logout,2024-03-15 06:17:00
,logout,,86,success,Logout,2024-03-15 23:11:00
10,logout,,134,success,Logout,2024-03-15 21:38:00
18,logout,,38,success,Logout,2024-03-15 09:32:00
64,create_topic,topic,52,success,Created topic,2024-03-15 07:08:00
78,create_topic,topic,189,success,Created topic,2024-03-15 02:12:00
58,create_topic,topic,162,success,Created topic,2024-03-15 23:39:00
59,create_topic,topic,92,success,Created topic,2024-03-15 22:47:00
36,create_topic,topic,44,success,Created topic,2024-03-15 06:38:00
35,create_topic,topic,158,success,Created topic,2024-03-15 19:44:00
23,create_topic,topic,27,success,Created topic,2024-03-15 09:52:00
76,create_topic,topic,174,success,Created topic,2024-03-15 17:58:00
36,create_topic,topic,7,success,Created topic,2024-03-15 06:27:00
58,create_topic,topic,143,success,Created topic,2024-03-15 21:01:00
67,create_topic,topic,185,success,Created topic,2024-03-15 14:55:00
83,create_topic,topic,130,success,Created topic,2024-03-15 08:22:00
67,create_topic,topic,5,success,Created topic,2024-03-15 07:43:00
82,create_topic,topic,101,success,Created topic,2024-03-15 05:41:00
74,create_topic,topic,198,success,Created topic,2024-03-15 23:26:00
77,visit_topic,topic,191,success,Visit topic,2024-03-15 09:41:00
22,visit_topic,topic,51,success,Visit topic,2024-03-15 07:21:00
95,visit_topic,topic,181,success,Visit topic,2024-03-15 00:47:00
,visit_topic,topic,5,success,Visit topic,2024-03-15 02:04:00
5,visit_topic,topic,151,success,Visit topic,2024-03-15 00:37:00
,visit_topic,topic,3,success,Visit topic,2024-03-15 14:38:00
6,visit_topic,topic,135,success,Visit topic,2024-03-15 17:44:00
43,delete_topic,topic,7,success,Delete topic,2024-03-15 11:29:00
24,delete_topic,topic,165,success,Delete topic,2024-03-15 09:34:00
14,delete_topic,topic,89,success,Delete topic,2024-03-15 07:57:00
,delete_topic,topic,125,success,Delete topic,2024-03-15 02:37:00
54,delete_topic,topic,122,success,Delete topic,2024-03-15 03:48:00
24,delete_topic,topic,23,success,Delete topic,2024-03-15 10:17:00
94,delete_topic,topic,151,success,Delete topic,2024-03-15 08:25:00
90,delete_topic,topic,179,success,Delete topic,2024-03-15 16:05:00
1,post_message,message,121,success,Posted message,2024-03-15 21:48:00
67,post_message,message,146,success,Posted message,2024-03-15 03:05:00
21,post_message,message,23,success,Posted message,2024-03-15 20:54:00
98,post_message,message,142,success,Posted message,2024-03-15 03:31:00
33,post_message,message,130,success,Posted message,2024-03-15 08:35:00
40,post_message,message,128,success,Posted message,2024-03-15 07:02:00
25,post_message,message,56,success,Posted message,2024-03-15 19:31:00
87,post_message,message,113,success,Posted message,2024-03-15 00:47:00
99,first_visit,,194,success,First visit,2024-03-16 00:17:00
,first_visit,,53,success,First visit,2024-03-16 08:14:00
81,first_visit,,103,success,First visit,2024-03-16 04:05:00
12,first_visit,,139,success,First visit,2024-03-16 01:15:00
54,first_visit,,187,success,First visit,2024-03-16 23:08:00
,first_visit,,125,success,First visit,2024-03-16 07:28:00
,first_visit,,106,success,First visit,2024-03-16 13:34:00
,first_visit,,63,success,First visit,2024-03-16 04:03:00
,register,,105,success,User registered,2024-03-16 04:35:00
,register,,97,success,User registered,2024-03-16 02:19:00
,register,,173,success,User registered,2024-03-16 03:47:00
,register,,83,success,User registered,2024-03-16 09:01:00
,register,,101,success,User registered,2024-03-16 20:22:00
,login,,137,success,Login,2024-03-16 17:18:00
34,login,,54,success,Login,2024-03-16 13:28:00
,login,,12,success,Login,2024-03-16 13:22:00
,login,,132,success,Login,2024-03-16 03:28:00
2,login,,33,success,Login,2024-03-16 09:03:00
,login,,12,success,Login,2024-03-16 13:52:00
97,login,,94,success,Login,2024-03-16 22:14:00
,login,,87,success,Login,2024-03-16 09:27:00
10,login,,132,success,Login,2024-03-16 12:35:00
,login,,138,success,Login,2024-03-16 18:20:00
70,logout,,178,success,Logout,2024-03-16 16:44:00
,logout,,175,success,Logout,2024-03-16 19:34:00
,logout,,32,success,Logout,2024-03-16 15:51:00
,logout,,132,success,Logout,2024-03-16 18:09:00
,logout,,124,success,Logout,2024-03-16 10:58:00
,logout,,71,success,Logout,2024-03-16 02:21:00
,logout,,128,success,Logout,2024-03-16 16:29:00
,logout,,125,success,Logout,2024-03-16 03:25:00
1,logout,,188,success,Logout,2024-03-16 22:25:00
36,create_topic,topic,172,success,Created topic,2024-03-16 02:49:00
70,create_topic,topic,106,success,Created topic,2024-03-16 02:21:00
13,create_topic,topic,45,success,Created topic,2024-03-16 04:57:00
70,create_topic,topic,175,success,Created topic,2024-03-16 13:20:00
71,create_topic,topic,151,success,Created topic,2024-03-16 18:28:00
9,create_topic,topic,168,success,Created topic,2024-03-16 19:10:00
23,create_topic,topic,69,success,Created topic,2024-03-16 17:53:00
59,create_topic,topic,114,success,Created topic,2024-03-16 21:08:00
42,visit_topic,topic,65,success,Visit topic,2024-03-16 17:23:00
,visit_topic,topic,33,success,Visit topic,2024-03-16 12:56:00
50,visit_topic,topic,103,success,Visit topic,2024-03-16 11:25:00
,visit_topic,topic,63,success,Visit topic,2024-03-16 16:22:00
,visit_topic,topic,95,success,Visit topic,2024-03-16 21:01:00
8,visit_topic,topic,122,success,Visit topic,2024-03-16 06:54:00
,delete_topic,topic,50,success,Delete topic,2024-03-16 02:14:00
79,delete_topic,topic,85,success,Delete topic,2024-03-16 07:29:00
,delete_topic,topic,140,success,Delete topic,2024-03-16 09:43:00
,delete_topic,topic,88,success,Delete topic,2024-03-16 16:43:00
9,delete_topic,topic,138,success,Delete topic,2024-03-16 05:53:00
,delete_topic,topic,112,success,Delete topic,2024-03-16 13:33:00
71,delete_topic,topic,86,success,Delete topic,2024-03-16 04:16:00
76,delete_topic,topic,106,success,Delete topic,2024-03-16 14:31:00
13,delete_topic,topic,145,success,Delete topic,2024-03-16 00:07:00
92,delete_topic,topic,30,success,Delete topic,2024-03-16 20:42:00
81,delete_topic,topic,182,success,Delete topic,2024-03-16 23:51:00
,delete_topic,topic,167,success,Delete topic,2024-03-16 18:32:00
,delete_topic,topic,79,success,Delete topic,2024-03-16 13:43:00
51,post_message,message,91,success,Posted message,2024-03-16 19:25:00
41,post_message,message,171,success,Posted message,2024-03-16 18:54:00
59,post_message,message,75,success,Posted message,2024-03-16 19:58:00
92,post_message,message,117,success,Posted message,2024-03-16 21:54:00
51,post_message,message,158,success,Posted message,2024-03-16 17:08:00
29,post_message,message,94,success,Posted message,2024-03-16 06:30:00
,first_visit,,6,success,First visit,2024-03-17 10:07:00
17,first_visit,,49,success,First visit,2024-03-17 18:21:00
93,first_visit,,157,success,First visit,2024-03-17 15:22:00
2,first_visit,,181,success,First visit,2024-03-17 13:56:00
94,first_visit,,123,success,First visit,2024-03-17 23:20:00
89,first_visit,,65,success,First visit,2024-03-17 07:06:00
,register,,32,success,User registered,2024-03-17 06:47:00
,register,,33,success,User registered,2024-03-17 05:43:00
,register,,121,success,User registered,2024-03-17 19:33:00
,register,,170,success,User registered,2024-03-17 03:37:00
,register,,21,success,User registered,2024-03-17 13:55:00
21,login,,46,success,Login,2024-03-17 05:07:00
,login,,144,success,Login,2024-03-17 17:34:00
87,login,,1,success,Login,2024-03-17 20:24:00
87,login,,156,success,Login,2024-03-17 06:07:00
75,login,,130,success,Login,2024-03-17 06:59:00
95,login,,58,success,Login,2024-03-17 18:11:00
47,login,,40,success,Login,2024-03-17 03:41:00
4,login,,13,success,Login,2024-03-17 01:22:00
20,login,,179,success,Login,2024-03-17 01:29:00
,login,,133,success,Login,2024-03-17 09:54:00
34,logout,,183,success,Logout,2024-03-17 05:53:00
8,logout,,61,success,Logout,2024-03-17 22:33:00
13,logout,,180,success,Logout,2024-03-17 18:56:00
45,logout,,136,success,Logout,2024-03-17 18:40:00
41,logout,,200,success,Logout,2024-03-17 06:37:00
,logout,,52,success,Logout,2024-03-17 05:05:00
28,logout,,152,success,Logout,2024-03-17 05:41:00
,logout,,134,success,Logout,2024-03-17 18:53:00
34,create_topic,topic,39,success,Created topic,2024-03-17 10:22:00
58,create_topic,topic,129,success,Created topic,2024-03-17 14:59:00
10,create_topic,topic,37,success,Created topic,2024-03-17 00:40:00
11,create_topic,topic,134,success,Created topic,2024-03-17 04:05:00
57,create_topic,topic,142,success,Created topic,2024-03-17 21:16:00
94,create_topic,topic,172,success,Created topic,2024-03-17 23:54:00
69,create_topic,topic,147,success,Created topic,2024-03-17 12:21:00
92,create_topic,topic,106,success,Created topic,2024-03-17 18:44:00
93,create_topic,topic,120,success,Created topic,2024-03-17 19:57:00
64,create_topic,topic,123,success,Created topic,2024-03-17 14:48:00
75,create_topic,topic,118,success,Created topic,2024-03-17 09:32:00
68,create_topic,topic,160,success,Created topic,2024-03-17 12:34:00
29,create_topic,topic,8,success,Created topic,2024-03-17 17:20:00
24,create_topic,topic,122,success,Created topic,2024-03-17 22:25:00
80,visit_topic,topic,31,success,Visit topic,2024-03-17 05:02:00
48,visit_topic,topic,68,success,Visit topic,2024-03-17 01:20:00
,visit_topic,topic,123,success,Visit topic,2024-03-17 11:08:00
,visit_topic,topic,92,success,Visit topic,2024-03-17 04:11:00
11,visit_topic,topic,192,success,Visit topic,2024-03-17 19:22:00
,visit_topic,topic,161,success,Visit topic,2024-03-17 11:43:00
13,visit_topic,topic,173,success,Visit topic,2024-03-17 18:17:00
29,visit_topic,topic,30,success,Visit topic,2024-03-17 17:16:00
,visit_topic,topic,135,success,Visit topic,2024-03-17 10:51:00
6,visit_topic,topic,72,success,Visit topic,2024-03-17 11:09:00
,visit_topic,topic,188,success,Visit topic,2024-03-17 12:26:00
35,visit_topic,topic,138,success,Visit topic,2024-03-17 05:11:00
,visit_topic,topic,128,success,Visit topic,2024-03-17 21:25:00
70,visit_topic,topic,108,success,Visit topic,2024-03-17 14:39:00
25,delete_topic,topic,36,success,Delete topic,2024-03-17 01:34:00
12,delete_topic,topic,64,success,Delete topic,2024-03-17 02:27:00
55,delete_topic,topic,87,success,Delete topic,2024-03-17 23:17:00
44,delete_topic,topic,144,success,Delete topic,2024-03-17 05:32:00
,delete_topic,topic,193,success,Delete topic,2024-03-17 19:22:00
33,delete_topic,topic,144,success,Delete topic,2024-03-17 10:30:00
86,delete_topic,topic,31,success,Delete topic,2024-03-17 04:52:00
,delete_topic,topic,7,success,Delete topic,2024-03-17 11:27:00
80,delete_topic,topic,7,success,Delete topic,2024-03-17 04:23:00
73,post_message,message,8,success,Posted message,2024-03-17 22:26:00
32,post_message,message,14,success,Posted message,2024-03-17 17:20:00
3,post_message,message,72,success,Posted message,2024-03-17 09:14:00
27,post_message,message,69,success,Posted message,2024-03-17 10:48:00
36,post_message,message,108,success,Posted message,2024-03-17 19:23:00
76,post_message,message,68,success,Posted message,2024-03-17 03:16:00
95,post_message,message,81,success,Posted message,2024-03-17 19:26:00
,first_visit,,133,success,First visit,2024-03-18 13:53:00
7,first_visit,,107,success,First visit,2024-03-18 00:55:00
,first_visit,,107,success,First visit,2024-03-18 04:26:00
96,first_visit,,166,success,First visit,2024-03-18 07:58:00
,first_visit,,16,success,First visit,2024-03-18 21:45:00
,first_visit,,184,success,First visit,2024-03-18 05:50:00
90,first_visit,,184,success,First visit,2024-03-18 11:11:00
,first_visit,,61,success,First visit,2024-03-18 23:08:00
,first_visit,,140,success,First visit,2024-03-18 13:07:00
57,first_visit,,105,success,First visit,2024-03-18 19:08:00
,first_visit,,10,success,First visit,2024-03-18 23:37:00
,register,,172,success,User registered,2024-03-18 15:51:00
,register,,198,success,User registered,2024-03-18 08:15:00
,register,,79,success,User registered,2024-03-18 23:48:00
,register,,114,success,User registered,2024-03-18 09:35:00
,register,,12,success,User registered,2024-03-18 16:18:00
,register,,55,success,User registered,2024-03-18 12:00:00
,register,,166,success,User registered,2024-03-18 23:25:00
,register,,110,success,User registered,2024-03-18 12:41:00
,register,,64,success,User registered,2024-03-18 05:05:00
,register,,187,success,User registered,2024-03-18 19:42:00
23,login,,45,success,Login,2024-03-18 07:03:00
18,login,,59,success,Login,2024-03-18 10:43:00
85,login,,51,success,Login,2024-03-18 18:17:00
,login,,158,success,Login,2024-03-18 16:35:00
,login,,72,success,Login,2024-03-18 21:48:00
,login,,195,success,Login,2024-03-18 05:37:00
29,login,,62,success,Login,2024-03-18 00:21:00
,login,,123,success,Login,2024-03-18 19:43:00
63,login,,53,success,Login,2024-03-18 04:47:00
50,login,,159,success,Login,2024-03-18 03:08:00
,login,,164,success,Login,2024-03-18 08:28:00
11,login,,105,success,Login,2024-03-18 00:22:00
,logout,,110,success,Logout,2024-03-18 17:25:00
,logout,,171,success,Logout,2024-03-18 06:23:00
34,logout,,83,success,Logout,2024-03-18 01:25:00
,logout,,106,success,Logout,2024-03-18 09:18:00
63,logout,,85,success,Logout,2024-03-18 16:06:00
,logout,,109,success,Logout,2024-03-18 09:46:00
,logout,,53,success,Logout,2024-03-18 14:49:00
14,logout,,83,success,Logout,2024-03-18 15:44:00
,logout,,108,success,Logout,2024-03-18 17:45:00
8,logout,,132,success,Logout,2024-03-18 18:48:00
,logout,,7,success,Logout,2024-03-18 08:07:00
,logout,,174,success,Logout,2024-03-18 15:07:00
99,logout,,31,success,Logout,2024-03-18 15:30:00
69,create_topic,topic,39,success,Created topic,2024-03-18 23:48:00
51,create_topic,topic,196,success,Created topic,2024-03-18 16:25:00
89,create_topic,topic,105,success,Created topic,2024-03-18 04:23:00
38,create_topic,topic,64,success,Created topic,2024-03-18 10:57:00
42,create_topic,topic,182,success,Created topic,2024-03-18 04:30:00
50,visit_topic,topic,48,success,Visit topic,2024-03-18 17:27:00
,visit_topic,topic,139,success,Visit topic,2024-03-18 10:31:00
,visit_topic,topic,131,success,Visit topic,2024-03-18 19:43:00
,visit_topic,topic,95,success,Visit topic,2024-03-18 18:22:00
69,visit_topic,topic,43,success,Visit topic,2024-03-18 11:29:00
,visit_topic,topic,22,success,Visit topic,2024-03-18 04:57:00
16,visit_topic,topic,40,success,Visit topic,2024-03-18 12:08:00
33,visit_topic,topic,33,success,Visit topic,2024-03-18 04:57:00
91,visit_topic,topic,75,success,Visit topic,2024-03-18 12:42:00
39,visit_topic,topic,114,success,Visit topic,2024-03-18 05:22:00
,visit_topic,topic,29,success,Visit topic,2024-03-18 10:14:00
,delete_topic,topic,124,success,Delete topic,2024-03-18 03:06:00
81,delete_topic,topic,178,success,Delete topic,2024-03-18 15:42:00
,delete_topic,topic,7,success,Delete topic,2024-03-18 11:08:00
,delete_topic,topic,101,success,Delete topic,2024-03-18 03:32:00
57,delete_topic,topic,111,success,Delete topic,2024-03-18 00:35:00
,post_message,message,136,success,Posted message,2024-03-18 22:47:00
17,post_message,message,135,success,Posted message,2024-03-18 01:53:00
100,post_message,message,101,success,Posted message,2024-03-18 00:07:00
30,post_message,message,94,success,Posted message,2024-03-18 15:56:00
89,post_message,message,179,success,Posted message,2024-03-18 10:37:00
50,post_message,message,7,success,Posted message,2024-03-18 22:53:00
20,post_message,message,186,success,Posted message,2024-03-18 22:35:00
90,post_message,message,148,success,Posted message,2024-03-18 14:19:00
46,post_message,message,65,success,Posted message,2024-03-18 23:06:00
33,post_message,message,184,success,Posted message,2024-03-18 21:01:00
50,post_message,message,162,success,Posted message,2024-03-18 04:36:00
92,post_message,message,133,success,Posted message,2024-03-18 13:19:00
